Reaxys Registry Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264827;,5126243;,4472543;,6686595;,5990093;,5930613;,6215390;,7432018;,4586967;,11059775;,26534656;,9922482;,5985716;,28726332;,3411263;,236513;,6253187;,8740682;,10134737;,5113556;,34181249;,9078575;,36460155;,21535090;,176947;,19885868;,20761289;,38509264;,27622883;,34792183;,28584777;,36186310;,31502169;,8920285;,23915962;,22333408;,27114332;,22992152;
7264972;,5126256;,4472548;,6688439;,5990184;,5930875;,6217014;,7434007;,4587010;,11059777;,26534657;,9922895;,5986166;,28726336;,3417539;,257285;,6257831;,8740860;,10136339;,5115337;,34182179;,9078665;,36462936;,21553527;,217190;,19897512;,20761290;,38521892;,27622889;,34792184;,28584778;,36197430;,31502170;,8941824;,23915963;,22340331;,36323591;,23038320;
7264975;,5126305;,4472624;,6690560;,5990283;,5930902;,6217015;,7436113;,4587175;,11059783;,26534658;,9925336;,5986540;,28726338;,3443380;,266821;,6275434;,8741237;,10137055;,5115885;,34182180;,9079508;,36466585;,21974479;,1248312;,19901129;,20765236;,38521893;,27626799;,34792185;,28584779;,36197431;,31505222;,8950920;,23915964;,22340334;,6207558;,23047254;
7264989;,5126355;,4472740;,6690561;,5990308;,5931116;,6217028;,7443981;,4587346;,11059999;,26534659;,9935061;,5987937;,28726339;,3449101;,272149;,6275857;,8741498;,10137307;,5116065;,34182181;,9080376;,36466586;,21974480;,1344742;,19901130;,20765587;,38521894;,27628642;,34792186;,28584787;,36197432;,31505223;,9365567;,23915965;,22344976;,7105795;,23120679;
7265043;,5126367;,4472866;,6690562;,5990325;,5931185;,6218184;,7475906;,4588128;,11060003;,26534660;,9935293;,5988008;,28726367;,3480557;,274047;,6276009;,8745223;,10137449;,5116188;,34182182;,9080687;,36468135;,22698976;,7683380;,19901132;,20768778;,38521895;,27628646;,34792187;,28588614;,36197433;,31536035;,9467746;,23915966;,22344977;,8133250;,23120682;
7265148;,5126391;,4472925;,6690563;,5990599;,5931886;,6219260;,7482448;,4588195;,11060004;,26534662;,9938259;,5988265;,28730997;,3484472;,479170;,6276655;,8746604;,10137555;,5116699;,34190445;,9081383;,36517964;,22793506;,7838610;,19901134;,20768779;,38521896;,27628655;,34792188;,28588616;,36197434;,31541179;,9541113;,23915967;,22349117;,9746441;,23120691;
7265178;,5126393;,4472997;,6692801;,5990605;,5931887;,6219383;,7537200;,4588738;,11060005;,26534663;,9964519;,5988313;,28730999;,3544362;,482220;,6276656;,8747312;,10137626;,5116905;,34190447;,9084530;,36517973;,22838656;,8227506;,19901135;,20768780;,38521897;,27628658;,34809083;,28588618;,36197435;,31546792;,9740049;,23915968;,22349118;,9746442;,23120693;
7265194;,5126398;,4473002;,6722154;,5990724;,5931926;,6220228;,7542514;,4588830;,11060006;,26544416;,9966193;,5988860;,28734059;,3546074;,749513;,6277313;,8748739;,10138420;,5117063;,34190448;,9085318;,36533128;,22876202;,26566498;,19901136;,20768781;,38522475;,27628660;,34809088;,28588619;,36203817;,31546793;,9958058;,23915969;,22352380;,9748260;,23126873;
7265205;,5126455;,4473046;,6722331;,5990765;,5932436;,6220256;,7544108;,4589386;,11060007;,26562961;,9974331;,5989347;,28734060;,3546137;,763798;,6277314;,8749234;,10139513;,5117977;,34190451;,9086216;,36533147;,22926106;,90267;,19901137;,20775014;,29078904;,27628675;,34809091;,28588620;,36204716;,31546798;,9964198;,23915970;,22360368;,9748263;,23126874;
7265256;,5126467;,4473063;,6723911;,5990861;,5932600;,6220283;,7548270;,4590427;,11060017;,26562962;,9997537;,5989435;,28758070;,3557278;,1028987;,6279763;,8750035;,10142989;,5118753;,34202169;,9087109;,36540582;,24654582;,994926;,19901138;,20775015;,29078905;,27628682;,34811771;,28588622;,36204717;,31546800;,10051768;,23922757;,22360369;,9837484;,23126875;
7266172;,5126473;,4473064;,6725008;,5990922;,5932874;,6220670;,7564726;,4591977;,11060019;,26562964;,10000450;,5989455;,28770080;,3560614;,1075499;,6280384;,8750160;,10142990;,5119120;,34203600;,9087253;,36540583;,24694165;,8069546;,19901140;,20775016;,29078908;,27628683;,34811772;,28588624;,36204718;,31546801;,10350199;,23922758;,22361512;,10041234;,23139093;
7266173;,5126645;,4473076;,6725015;,5990936;,5932963;,6221001;,7590115;,4592155;,11068080;,26562965;,10006505;,5990186;,28770094;,3571590;,1214865;,6283079;,8750871;,10143294;,5119429;,34231726;,9087597;,36540585;,27766975;,10748430;,19901141;,20778427;,29078909;,27628685;,34811775;,28588632;,36204719;,31550247;,10376632;,23922759;,22366821;,10276362;,23173615;
7266286;,5126697;,4473106;,6725330;,5990956;,5932975;,6221033;,7592626;,4592250;,11070227;,26562966;,10008370;,5990670;,28770201;,3610249;,1437423;,6328340;,8751123;,10145071;,5119762;,34240163;,9088504;,36540586;,27992055;,2056755;,19901428;,20778608;,29078911;,27635568;,34811776;,28588646;,36205283;,31554961;,10412934;,23922942;,22366822;,10288631;,23173616;
7266325;,5126757;,4473202;,6726245;,5990960;,5934161;,6221034;,7644642;,4592405;,11079574;,26566333;,10013651;,5991083;,28770202;,3638480;,1492159;,6328621;,8753400;,10160095;,5120739;,34240164;,9089822;,36540587;,28206762;,2522163;,19916578;,20782329;,29083387;,27648548;,34811777;,28593498;,36205292;,31554962;,10589274;,23932587;,22366823;,10288816;,23173617;
7286830;,5126788;,4473205;,6726506;,5990963;,5934383;,6221968;,7691777;,4592610;,11079579;,26566334;,10015122;,5993454;,28770205;,3645372;,1574168;,6332844;,8763767;,10161675;,5120971;,34240165;,9089910;,36540588;,28433083;,2806916;,19916580;,20782330;,29088009;,27649147;,34811778;,28593499;,36205296;,31554963;,10699691;,23932593;,22366824;,10731989;,23173618;
7289165;,5126794;,4473206;,6727738;,5990990;,5934477;,6222125;,7698026;,4593671;,11079580;,26566342;,10015642;,5994033;,28770953;,3656728;,1581186;,6335272;,8765645;,10167039;,5121436;,34240166;,9091304;,36551979;,28476481;,9238172;,19929925;,20782331;,29088010;,27649148;,34816938;,28593500;,36205297;,31554965;,10780521;,23934170;,22366825;,15790608;,23173621;
7289521;,5126880;,4473226;,6728250;,5991084;,5934935;,6223591;,7774621;,4593857;,11079581;,26566343;,10015930;,5994366;,28775863;,3670434;,1629439;,6337682;,8768851;,10181299;,5122788;,34240167;,9092009;,36564300;,28492660;,9956089;,19929926;,20782332;,29088011;,27649149;,34816945;,28593501;,36232528;,31554967;,11039569;,23936162;,22374837;,15828734;,23173622;
7289673;,5126903;,4473230;,6728836;,5991178;,5935022;,6225354;,7823135;,4593945;,11079583;,26566344;,10020920;,5994369;,28775868;,3809482;,1943872;,6338086;,8769438;,10181302;,5123164;,34240170;,9092884;,36564301;,28952300;,20604101;,19943642;,20782334;,29088012;,27649960;,34816946;,28593502;,36232529;,31554969;,11055325;,23936163;,22374841;,18461229;,23173623;
7290052;,5126942;,4473242;,6729358;,5991240;,5935906;,6225605;,7871070;,4594582;,11079585;,26575312;,10021323;,5995524;,28777712;,3855711;,2228164;,6339247;,8771099;,10181669;,5124535;,34240171;,9093296;,36566743;,29401141;,961454;,19944756;,20782335;,29088013;,27653596;,34816952;,28593505;,36237393;,31554970;,11056588;,23936164;,22374842;,18566538;,23173625;
7290109;,5127004;,4473338;,6730033;,5991564;,5936150;,6225718;,7881018;,4595393;,11079588;,26575313;,10021995;,5995782;,28777715;,3856592;,2435023;,6339255;,8772429;,10181874;,5124554;,34240172;,9096283;,36566745;,30497560;,1579543;,19944757;,20782336;,29088014;,27653598;,34820133;,28593508;,36237394;,31554971;,11065235;,23936165;,22384411;,19983613;,23173626;
7290183;,5127028;,4473357;,6730731;,5991700;,5936513;,6225870;,7885645;,4595460;,11079589;,26589390;,10026715;,5996424;,28777716;,3865081;,2477884;,6339437;,8772528;,10181948;,5124597;,34240175;,9096442;,36569632;,31662324;,2054654;,19945615;,20782339;,29088015;,27653965;,34820134;,28593510;,36237395;,31554973;,11212777;,23937025;,22401004;,20372694;,23173627;
7290951;,5127042;,4473376;,6730999;,5991701;,5937929;,6225879;,7888021;,4595977;,11079593;,26589391;,10029994;,5996575;,28777720;,3885278;,2626123;,6339442;,8773117;,10183445;,5124611;,34240176;,9097260;,36569633;,32213491;,2391679;,19951519;,20782340;,29088016;,27695357;,34826197;,28593511;,36246150;,31554974;,11241239;,23937026;,22401005;,20802172;,23268477;
7291281;,5127184;,4473384;,6731061;,5991817;,5938443;,6226299;,7899375;,4596217;,11079595;,26589393;,10032341;,5996729;,28777723;,4077110;,2699010;,6339575;,8773727;,10183487;,5124789;,34240177;,9097369;,36569634;,32275345;,2811553;,19959797;,20782345;,29091796;,27695358;,34828001;,28593512;,36246151;,31554977;,14612997;,23937027;,22401006;,21867098;,23276442;
7291322;,5127185;,4473459;,6731390;,5991879;,5940001;,6227609;,7915730;,4596670;,11083280;,26589394;,10034977;,5998292;,28777724;,4089588;,2717702;,6341390;,8775961;,10183537;,5125237;,34240178;,9097848;,36569635;,33121423;,8164455;,19963347;,20782346;,29091797;,27695359;,34828005;,28596733;,36246157;,31554983;,15761636;,23939552;,22412123;,21891717;,23276445;
7291636;,5127266;,4473575;,6731757;,5991880;,5940077;,6228505;,7925065;,4597020;,11083281;,26589877;,10036115;,5998333;,28777763;,4118448;,2723522;,6345312;,8775983;,10183992;,5126276;,34240180;,9101461;,36569636;,36377168;,14740100;,19963350;,20782347;,29091798;,27698990;,34832390;,28596734;,36260332;,31554984;,15822322;,23939554;,22412124;,21912558;,23276446;
7292211;,5127290;,4473634;,6734016;,5992377;,5941129;,6229262;,7932469;,4598064;,11083282;,26598324;,10036724;,5998554;,28777765;,4140492;,2804562;,6345365;,8776045;,10185590;,5126326;,34240181;,9103354;,36569637;,264229;,22298688;,19963353;,20782348;,29091799;,27698991;,34832401;,28596735;,36261065;,31554987;,15869232;,23946001;,22412125;,21919932;,23357040;
7292324;,5127337;,4473774;,6737553;,5992492;,5941522;,6229281;,7933844;,4598334;,11083284;,26598325;,10036777;,5999176;,28782407;,4220209;,2841520;,6345800;,8776278;,10190057;,5126385;,34240183;,9104290;,36569638;,927950;,299835;,19963354;,20782349;,29091800;,27698992;,34832404;,28596736;,36261072;,31554988;,16720329;,23946002;,22412126;,22697374;,23399584;
7292328;,5127343;,4473831;,6738022;,5992528;,5941527;,6229361;,7952552;,4599500;,11083285;,26598343;,10037083;,5999257;,28793260;,4233188;,2942949;,6347698;,8776283;,10192874;,5126964;,34240184;,9104856;,36570332;,37680349;,426496;,19963355;,20782350;,29091801;,27698993;,34832414;,28596737;,36261078;,31554989;,16732714;,23946008;,22412127;,22997975;,23430554;
7292371;,5127349;,4473841;,6739309;,5992530;,5943048;,6229412;,7977530;,4599632;,11083286;,26598344;,10039364;,5999996;,28799543;,4248938;,2971129;,6347938;,8778199;,10192875;,5127191;,34240185;,9105074;,36587847;,37689214;,699107;,19963358;,20782351;,29091805;,27698994;,34832713;,28596738;,36272623;,31554990;,18142196;,23946012;,22424612;,23120677;,23430555;
7292651;,5127350;,4473911;,6740626;,5992639;,5943454;,6229729;,7978092;,4599633;,11083287;,26620578;,10039365;,6000912;,28799544;,4265348;,3106739;,6348462;,13505143;,10192889;,5127479;,34241972;,9106218;,36587848;,37697947;,962823;,19963359;,20782352;,29091816;,27698995;,34840381;,28596739;,36284800;,31555654;,18563094;,23946017;,22424613;,23120694;,23430556;
7292691;,5127387;,4473925;,6742097;,5992697;,5943709;,6230645;,7978919;,4599649;,11083288;,26620579;,10039776;,6001033;,28844781;,4283648;,3178472;,6348694;,13678203;,10193699;,5127758;,34243365;,9106458;,36620445;,37718985;,1982951;,19963360;,20782353;,29091824;,27701746;,34849182;,28596740;,36284801;,31555655;,18563095;,23946138;,22424614;,23179441;,23430558;
7292741;,5127413;,4473945;,6745030;,5992744;,5943787;,6230903;,7982367;,4599693;,11083289;,26620581;,10045399;,6001141;,28852184;,4286795;,3539837;,6348732;,13831605;,10196759;,5129820;,34243371;,9107968;,36620446;,37718986;,2335316;,19963361;,20782354;,29091829;,27701751;,34849195;,28596741;,36291277;,31555658;,18885740;,23946139;,22424615;,23612495;,23437098;
7292988;,5127623;,4473950;,6749695;,5992754;,5944294;,6231101;,7982368;,4599880;,11083291;,26620583;,10046900;,6001495;,28863675;,4295104;,3561192;,6353698;,13956776;,10198555;,5129852;,34259043;,9107995;,36620447;,37720060;,20420557;,19963363;,20800674;,29091831;,27701753;,34849197;,28596742;,36291279;,31555659;,19464071;,23948499;,22424729;,23867049;,23437099;
7293134;,5127676;,4474097;,6754731;,5992788;,5945185;,6231779;,7995937;,4600166;,11083292;,26620584;,10047310;,6001998;,28896453;,4384023;,3583618;,6359252;,14383486;,10199391;,5130098;,34259044;,9108308;,36620448;,37959272;,222868;,19971002;,20801837;,29091832;,27701754;,34849199;,28597140;,36291280;,31558615;,19645940;,23950478;,22424732;,23902646;,23437100;
7293236;,5127692;,4474110;,6757462;,5992813;,5945337;,6231846;,8006346;,4600730;,11083293;,26630429;,10047454;,6002459;,28896457;,4393779;,3610008;,6376543;,14434385;,10200291;,5130201;,34259045;,9108407;,36620449;,37959273;,301574;,19972893;,20801838;,29091833;,27702226;,34854237;,28610440;,36291282;,31558623;,19761838;,23950482;,22424734;,24608302;,23437106;
7293262;,5127721;,4474179;,6763405;,5992815;,5945437;,6231920;,8012445;,4601012;,11083295;,5577604;,10050176;,6002979;,28923152;,4436626;,3617787;,6395181;,14639504;,10200292;,5130217;,34259046;,9108467;,36620450;,37959274;,2286392;,19972894;,20801839;,29091834;,27703054;,34870783;,28610441;,36291284;,31558625;,19893916;,23950483;,22424735;,26602291;,23437107;
7293324;,5127730;,4474318;,6764057;,5992915;,5945445;,6231951;,8016013;,4601417;,11083296;,26642347;,10053755;,6003223;,28937588;,4443547;,3804555;,6402770;,14653097;,10203011;,5130486;,34281213;,9108682;,36620451;,37959275;,2361928;,19972895;,20801840;,29091835;,27703056;,34870784;,28610442;,36291285;,31558630;,19900451;,23950484;,22424736;,26635028;,23437108;
7293369;,5127809;,4474347;,6764998;,5992997;,5948639;,6234046;,8057939;,4601760;,11083641;,26654283;,10073407;,6004306;,28937598;,4464438;,3898596;,6404395;,15766659;,10203426;,5130749;,34290400;,9108715;,36620452;,38073780;,2824614;,19972896;,20802974;,29108232;,27703057;,34870791;,28610443;,36291287;,31559341;,20018422;,23950485;,22424738;,26683640;,37614689;
7293371;,5127838;,4474376;,6768433;,5993072;,5950137;,6234477;,8058728;,4601814;,11083654;,26661018;,10094318;,6004334;,28948501;,4472016;,4161927;,6407689;,15770278;,10204983;,5131573;,34290401;,9109084;,36620453;,38129305;,9178907;,19972897;,20807135;,29108238;,27703058;,34870794;,28610444;,36292642;,31559342;,20030513;,23950486;,22426891;,26683643;,37614690;
7294016;,5127857;,4474390;,6768892;,5993147;,5950298;,6234887;,8070550;,4601980;,11083655;,26661020;,10104532;,6005061;,28948502;,4513798;,4192412;,6409407;,15770279;,10204984;,5131574;,20164290;,9109135;,36620454;,38129306;,9230217;,19972898;,20807136;,29111134;,27709435;,34871991;,28610445;,36292643;,31559344;,20294055;,23950487;,22426898;,26750359;,37614691;
7294682;,5127962;,4474461;,6770416;,5993164;,5951305;,6234969;,8072687;,4602052;,11083656;,26661021;,10111626;,6005130;,28948504;,4516816;,4273717;,6416847;,15770280;,10205334;,5133594;,20278045;,9109606;,36620455;,38129310;,10095222;,19972899;,20807137;,29111135;,27711873;,34871992;,28611624;,36312328;,31559345;,20333828;,23950488;,22426902;,28148774;,37614692;
7294835;,5127991;,4474487;,6770475;,5993216;,5951998;,6235686;,8081049;,4602520;,11083658;,26661023;,10126420;,6005219;,28951768;,4529634;,4278468;,6417932;,15770282;,10207698;,5133703;,20293918;,9110208;,36620456;,38129314;,10135570;,19972900;,20807138;,29111136;,27711874;,34879555;,28611625;,36312329;,31559346;,20798832;,23952224;,22426904;,28411405;,37614697;
7295012;,5128001;,4474500;,6798324;,5993366;,5952271;,6236179;,8083536;,4603550;,11087055;,26661025;,10130748;,6005266;,28952687;,4550054;,4467560;,6421905;,15770283;,10209483;,5134489;,20293919;,9110458;,36620457;,38408710;,19165214;,19973875;,20807139;,29111137;,27711875;,34879556;,28622290;,36312330;,31559347;,20852066;,23952238;,22426905;,28411454;,37614701;
7295072;,5128051;,4474507;,6802950;,5993403;,5952282;,6236728;,8084227;,4604795;,11087056;,26661026;,10141695;,6005686;,28952691;,4577981;,4806508;,6426933;,15770284;,10209708;,5135052;,20295485;,9111873;,36627496;,38491245;,23170832;,19973877;,20807140;,29111138;,27711876;,34879976;,28622291;,36313965;,31559352;,20860507;,23953295;,22433175;,29362913;,37614702;
7295567;,5128082;,4474600;,6806041;,5993433;,5952523;,6236849;,8128340;,4604970;,11088663;,26693375;,10158491;,6006239;,28963378;,4634592;,5099973;,6428937;,15770291;,10212858;,5135406;,20295486;,9113435;,36627497;,38491246;,205561;,19982529;,20807141;,29111139;,27711880;,34879980;,28622336;,36316569;,31559355;,20874529;,23960437;,22436249;,30439276;,37614704;
7295688;,5128107;,4474621;,6807417;,5993450;,5953403;,6237508;,8180836;,4605360;,11088664;,26693377;,10174035;,6007771;,28969714;,4642635;,5276807;,6432321;,15770292;,10213990;,5135426;,20295487;,9121975;,36643225;,38491247;,925771;,19984008;,20807142;,29111140;,27711881;,34879981;,28622337;,36316570;,31559356;,20985666;,23960442;,22447356;,31094930;,37614710;
7295726;,5128123;,4474634;,6807967;,5993461;,5953573;,6237725;,8205238;,4606111;,11088665;,26693380;,10180123;,6008394;,29006146;,4651152;,5283462;,6454399;,15791973;,10220070;,5136540;,20295488;,9121988;,36643226;,38491248;,1286332;,19984009;,20807143;,29111141;,27711884;,34879982;,28622338;,36321744;,31560382;,21093813;,23960445;,22447358;,31094933;,37614711;
7295876;,5128193;,4474709;,6812824;,5993510;,5953877;,6237755;,8206153;,4607022;,11088666;,26703228;,10199589;,6008452;,29006148;,4651364;,5550593;,6455343;,15798869;,10221760;,5137760;,20295489;,9123296;,36643228;,2215540;,1307613;,22876134;,20811003;,29111142;,27711885;,34879983;,28623120;,36321745;,31560772;,21096717;,23964534;,22449364;,31094935;,37669637;
7296062;,5128201;,4474751;,6813461;,5993518;,5953885;,6238164;,8250005;,4607445;,11088667;,26738981;,10200690;,6008478;,29006149;,4671285;,5571893;,6459332;,15798870;,10223102;,5138593;,20295490;,9123305;,36643229;,217113;,1991471;,22876135;,20811005;,29111143;,27711886;,34880415;,28623121;,36328123;,31565807;,21163584;,23964535;,22449646;,31094939;,37669640;
7296068;,5128316;,4474855;,6815164;,5993576;,5954817;,6238185;,8270286;,4607817;,11088668;,26738984;,10204760;,6009349;,29006150;,4705388;,5606215;,6472650;,15804838;,10224206;,5140285;,20295491;,9125024;,36643231;,1120234;,2565591;,22876136;,20816144;,29111144;,27711887;,34888714;,28623122;,36328124;,31565808;,21166903;,23964536;,22449650;,31094943;,37669642;
7296272;,5128409;,4474874;,6815429;,5993707;,5955847;,6238969;,8291997;,4607887;,11095542;,26738985;,10207947;,6009377;,29049409;,4721317;,5706161;,6472957;,15808434;,10224334;,5140454;,20295492;,9125514;,36643232;,8140067;,4233101;,22876137;,20816402;,29111148;,27712135;,34892470;,28635399;,36328125;,31565809;,21246531;,23964537;,22454272;,31094946;,37669643;
7296284;,5128482;,4474888;,6815759;,5993708;,5955976;,6239200;,8325030;,4608360;,11095543;,26754832;,10215193;,6009651;,29049432;,4731764;,5855172;,6473300;,15843299;,10225422;,5140797;,20304841;,9125522;,36643233;,10783284;,7235555;,22876803;,20816403;,29128250;,27712137;,34893060;,28635400;,36328126;,31565810;,21327784;,23964538;,22454273;,31370324;,37669644;
7296321;,5128540;,4474895;,6816076;,5993752;,5956058;,6239793;,8355918;,4608516;,11095544;,26754835;,10218692;,6010307;,29071082;,4748521;,6180584;,6479810;,15856666;,10225738;,5140975;,20314014;,9126465;,36656816;,36594338;,7770459;,22878649;,20852177;,29130770;,27712139;,34893742;,28636456;,36328128;,31565813;,21408067;,23964540;,22454274;,33159386;,37669645;
7296331;,5128646;,4474921;,6817286;,5993786;,5956836;,6240119;,8356958;,4608698;,11095545;,26757112;,10220017;,6010415;,29074467;,4750376;,6235590;,6481074;,15857074;,10227040;,5141445;,20315794;,9127102;,36656817;,183687;,8144472;,22878650;,20852181;,29136900;,27714041;,34893743;,28636457;,36328131;,31565814;,21408071;,23964541;,22454276;,35989122;,37669646;
7296383;,5128729;,4474942;,6825278;,5993806;,5956907;,6240393;,8376702;,4608728;,11095546;,26775496;,10220027;,6010686;,29074470;,4754845;,6239358;,6481509;,15857954;,10228398;,5141446;,20315795;,9127253;,36662327;,4751118;,10709287;,22878651;,20852182;,29136901;,27714042;,34893744;,28636460;,36328133;,31565815;,21442953;,23964558;,22454278;,36204969;,37669647;
7296463;,5128730;,4474945;,6826410;,5993866;,5956924;,6240913;,8381060;,4608811;,11095547;,26775497;,10220942;,6010687;,29074471;,4756039;,6334460;,6488623;,15859178;,10231588;,5141928;,20315796;,9127339;,36663914;,9788184;,16885854;,22878653;,20852184;,29136902;,27714044;,34893745;,28646162;,36328134;,31567067;,21476859;,23964559;,22454279;,343592;,37669648;
7296554;,5128746;,4474949;,6827086;,5993872;,5957115;,6241105;,8427144;,4610217;,11095548;,26775499;,10222348;,6011233;,29074472;,4756951;,6336902;,6488625;,15859179;,10232174;,5142288;,20315798;,9127508;,36671854;,4352331;,21152189;,22878654;,20852185;,29141666;,27733034;,34893746;,28646163;,36328135;,31567076;,21795067;,23968558;,22454280;,3731803;,37669649;
7296649;,5128757;,4474965;,6831218;,5993928;,5957209;,6241241;,8436428;,4610695;,11095549;,26775501;,10222683;,6011392;,29083242;,4757295;,6724207;,6489857;,15859180;,10232440;,5142311;,20315799;,9129366;,36671856;,1883678;,480914;,22878655;,20852186;,29141668;,27733042;,34893747;,28646164;,36328136;,31571874;,21804918;,23968559;,22454870;,4573181;,37669650;
7296650;,5128826;,4474968;,6832630;,5993999;,5957526;,6241242;,8454334;,4611378;,11095550;,26775504;,10225029;,6011446;,29083247;,4760899;,7147486;,6490268;,15859181;,10232459;,5142656;,20315800;,9129541;,36676521;,7640431;,3098578;,22878656;,20855065;,29141670;,27733043;,34893755;,28646165;,36328137;,31571875;,21947152;,23968560;,22454872;,4818243;,37689204;
7297018;,5128835;,4474985;,6834483;,5994042;,5957658;,6241300;,8457286;,4611394;,11095551;,26775515;,10228193;,6012900;,29083250;,4763949;,7352606;,6490926;,15859182;,10233012;,5143235;,20332303;,9131186;,36676522;,29339628;,3325994;,22878658;,20855072;,29146043;,27733044;,34894518;,28650187;,36328139;,31571880;,22077734;,23968561;,22457881;,6146501;,37689205;
7297630;,5128852;,4474988;,6835024;,5994138;,5957661;,6241391;,8465052;,4611543;,11095552;,26806124;,10248107;,6012910;,29083252;,4785512;,7545712;,6505777;,15859184;,10245186;,5143399;,20332304;,9131250;,36690873;,2794526;,3542256;,22887088;,20858705;,29146044;,27733045;,34894519;,28650191;,36328141;,31586614;,22130298;,23968562;,22468690;,6718056;,37693330;
7297660;,5128962;,4474990;,6835549;,5994159;,5959853;,6241412;,8479813;,4611923;,11095553;,26806126;,10248629;,6013524;,29083253;,4788695;,8069898;,6518736;,15862502;,10245982;,5145200;,20352134;,9131464;,36690874;,2056924;,4880112;,22887089;,20858706;,29146046;,27733046;,34894520;,28650193;,36328143;,31586615;,22248866;,23968563;,22472508;,6762898;,37693331;
7297711;,5129067;,4475023;,6849767;,5994421;,5960248;,6241846;,8494471;,4613571;,11095554;,26830681;,10261734;,6013645;,29083254;,4818618;,8133095;,6522374;,15883894;,10248368;,5145204;,20381183;,9131676;,36694623;,2212990;,6649784;,22887356;,20858707;,29146047;,27733047;,34894521;,28650196;,36328146;,31586616;,22265385;,23968564;,22472511;,7232784;,37760717;
7297714;,5129098;,4475106;,6850148;,5994423;,5960249;,6241912;,8496756;,4614767;,11096804;,26830683;,10265292;,6014065;,29083255;,4820502;,8426567;,6549993;,15883895;,10250068;,5145367;,20396300;,9131838;,36704771;,6809312;,7429887;,22887357;,20858708;,29153788;,27733050;,34895923;,28650201;,36328148;,31586617;,22515137;,23968565;,22472513;,8440873;,37797534;
7297852;,5129146;,4475212;,6851132;,5994521;,5960773;,6241917;,8514403;,4614896;,11096805;,26830685;,10268246;,6014568;,29083258;,4826873;,8558781;,6551582;,15883896;,10251496;,5145590;,20396301;,9132487;,36716397;,2158236;,7681525;,22887359;,20874526;,29153789;,27733708;,34895934;,28650204;,36328152;,31586618;,22549004;,23968566;,22472515;,9746740;,37797535;
7297897;,5129153;,4475403;,6851133;,5994685;,5961028;,6242245;,8526303;,4615113;,11096806;,26830686;,10271362;,6015034;,29083259;,4869122;,8765482;,6568264;,15885544;,10262522;,5145705;,20396303;,9133058;,36731196;,2984870;,20803184;,22891992;,20874528;,29153790;,27733709;,34895935;,28652720;,36328153;,31586619;,22838589;,23968567;,22472517;,9747736;,37798688;
7297902;,5129262;,4475426;,6851288;,5994849;,5961628;,6242570;,8526890;,4615121;,11096807;,26830687;,10271753;,6015068;,29083261;,4873354;,8861500;,6612352;,16196446;,10265315;,5145779;,20396304;,9133663;,36740154;,3642404;,23050804;,22891997;,20874530;,29155971;,27733710;,34895937;,28652721;,36328154;,31586620;,22875690;,23968568;,22472521;,9747885;,37798689;
7297903;,5129293;,4475463;,6851289;,5994996;,5961808;,6242600;,8553651;,4615132;,11096809;,26830688;,10275096;,6015069;,29083262;,4894237;,9064693;,6615246;,16424067;,10265727;,5146163;,20396305;,9134062;,36740166;,19768810;,814461;,22891999;,20874531;,29155977;,27733711;,34895947;,28652723;,36338492;,31586621;,22876802;,23968575;,22472524;,9747905;,37799099;
7298399;,5129333;,4475501;,6859107;,5995154;,5962797;,6242961;,8553806;,4615384;,11096811;,26846589;,10275158;,6015841;,29083263;,4961420;,9156370;,6620283;,16761421;,10266535;,5146412;,20396306;,9136521;,36740168;,1247270;,9465397;,22902065;,20874534;,29155978;,27733712;,34895952;,28652797;,36338493;,31598423;,22888858;,23968576;,22472527;,9750782;,38276662;
7298455;,5129372;,4475532;,6862140;,5995155;,5962888;,6242963;,8569196;,4616067;,11098776;,26846590;,10275602;,6018219;,29117538;,4989905;,9279898;,6621856;,17640429;,10270340;,5146621;,20396307;,9138898;,36764453;,2215394;,10483862;,22907802;,20874537;,29155981;,27733713;,34895955;,28659841;,36338495;,31602760;,23010038;,23968577;,22472529;,10125620;,38276663;
7298465;,5129457;,4475558;,6869238;,5995162;,5962972;,6243145;,8570411;,4616318;,11098777;,26846591;,10281576;,6021404;,29117542;,5006578;,9798029;,6622053;,17857287;,10270939;,5146622;,20396310;,9141570;,36769993;,10316201;,182069;,22924043;,20874538;,29155982;,27733714;,34896059;,28659843;,36338496;,31604411;,23095376;,23968578;,22472531;,11224347;,38276664;
7298466;,5129461;,4475583;,6871414;,5995170;,5963030;,6243272;,8650427;,4616959;,11098778;,26862047;,10282330;,6021735;,29127136;,5028161;,9873805;,6633588;,17873936;,10271932;,5146828;,20396312;,9141630;,36769994;,12401616;,230787;,22924044;,20928572;,29155983;,27733715;,34896076;,28661681;,36338497;,31604412;,23112892;,23968579;,22472632;,12016058;,38276665;
7298479;,5129521;,4475660;,6874016;,5995314;,5963434;,6243507;,8651603;,4617571;,11098779;,26862962;,10287537;,6022524;,29127137;,5061632;,10177658;,6636152;,18159628;,10271986;,5148036;,20396314;,9142459;,36770000;,172887;,594689;,22924045;,20928573;,29155990;,27733716;,34896078;,28661682;,36338498;,31604417;,23189796;,23968580;,22472633;,12940652;,38288769;
